structure_no,latitude,longitude,geometry,inside_shakemap,pga
53C0934,33.775774999999996,-118.2041138888889,POINT (-118.2041138888889 33.775774999999996),True,0.08738056570291519
53C0936,34.07210277777778,-117.875525,POINT (-117.875525 34.07210277777778),True,0.09452150017023087
53C0937,34.002827777777775,-117.8457111111111,POINT (-117.8457111111111 34.002827777777775),True,0.10845571011304855
53C0939,34.089780555555556,-118.60485555555555,POINT (-118.60485555555555 34.089780555555556),True,0.3530215919017792
53C0940,34.174299999999995,-118.31025,POINT (-118.31025 34.174299999999995),True,0.3644556403160095
53C0941,34.19163888888889,-118.34904444444444,POINT (-118.34904444444444 34.19163888888889),True,0.4027216136455536
53C0943,34.19221111111111,-118.34906666666666,POINT (-118.34906666666666 34.19221111111111),True,0.37375298142433167
53C0944,34.15903888888889,-118.257775,POINT (-118.257775 34.15903888888889),True,0.27721285820007324
53C0945,34.20681666666667,-118.2399,POINT (-118.2399 34.20681666666667),True,0.3023824393749237
53C0946,34.08164722222222,-117.76096666666666,POINT (-117.76096666666666 34.08164722222222),True,0.08423122763633728
53C0948,34.066513888888885,-117.78756944444444,POINT (-117.78756944444444 34.066513888888885),True,0.09834941476583481
53C0954,34.19946944444444,-118.33775277777778,POINT (-118.33775277777778 34.19946944444444),True,0.3408539295196533
53C0955,34.16063611111111,-118.30516666666666,POINT (-118.30516666666666 34.16063611111111),True,0.3447028398513794
53C0956,34.20645833333334,-118.34253888888888,POINT (-118.34253888888888 34.20645833333334),True,0.37375298142433167
53C0958,34.296327777777776,-118.41835555555556,POINT (-118.41835555555556 34.296327777777776),True,0.6854248046875
53C0963,34.107025,-118.62913055555555,POINT (-118.62913055555555 34.107025),True,0.3322015404701233
53C0966,34.108475,-118.62913055555555,POINT (-118.62913055555555 34.108475),True,0.36828869581222534
53C0967,34.328608333333335,-118.3411861111111,POINT (-118.3411861111111 34.328608333333335),True,0.3460436761379242
53C0968,34.11071944444445,-118.62898333333332,POINT (-118.62898333333332 34.11071944444445),True,0.36828869581222534
53C0969,34.34588611111111,-118.36586944444444,POINT (-118.36586944444444 34.34588611111111),True,0.4162082076072693
53C0970,34.09615,-118.60117222222222,POINT (-118.60117222222222 34.09615),True,0.3794863522052765
53C0971,34.177480555555555,-117.67564444444444,POINT (-117.67564444444444 34.177480555555555),True,0.06618867069482803
53C0972,34.229,-117.7689861111111,POINT (-117.7689861111111 34.229),True,0.07212359458208084
53C0976,34.16993055555555,-118.04408055555555,POINT (-118.04408055555555 34.16993055555555),True,0.1745380461215973
53C0977,34.64250833333333,-118.52235833333333,POINT (-118.52235833333333 34.64250833333333),True,0.12568290531635284
53C0979,34.11163888888889,-118.63373055555556,POINT (-118.63373055555556 34.11163888888889),True,0.36828869581222534
53C0980,34.102469444444445,-118.6213111111111,POINT (-118.6213111111111 34.102469444444445),True,0.36320680379867554
53C0981,34.09296388888889,-118.6090611111111,POINT (-118.6090611111111 34.09296388888889),True,0.36320680379867554
53C0983,34.07528055555556,-118.09887499999999,POINT (-118.09887499999999 34.07528055555556),True,0.1780139058828354
53C0984,34.072944444444445,-118.0975611111111,POINT (-118.0975611111111 34.072944444444445),True,0.1792493462562561
53C0987,34.06494444444444,-118.93261944444446,POINT (-118.93261944444446 34.06494444444444),True,0.18580318987369537
53C0988,34.42484444444444,-118.44811111111112,POINT (-118.44811111111112 34.42484444444444),True,0.5361922383308411
53C0989,34.68742777777778,-118.47445277777778,POINT (-118.47445277777778 34.68742777777778),True,0.11941315233707428
53C0990,34.08445277777778,-118.08685,POINT (-118.08685 34.08445277777778),True,0.18455050885677338
53C0991,34.017319444444446,-118.38893333333334,POINT (-118.38893333333334 34.017319444444446),True,0.3147246539592743
53C0992,34.42118333333333,-118.42346388888889,POINT (-118.42346388888889 34.42118333333333),True,0.4533361792564392
53C0994,34.12663611111111,-117.74198333333334,POINT (-117.74198333333334 34.12663611111111),True,0.07115335017442703
53C0995,34.09919722222222,-118.60518055555555,POINT (-118.60518055555555 34.09919722222222),True,0.3794863522052765
53C0998,34.151313888888886,-118.73447222222222,POINT (-118.73447222222222 34.151313888888886),True,0.3625471591949463
53C0999,34.05246111111111,-118.63832500000001,POINT (-118.63832500000001 34.05246111111111),True,0.24232569336891174
53C1000,34.22793333333333,-118.24194722222222,POINT (-118.24194722222222 34.22793333333333),True,0.27062708139419556
53C1002,34.460255555555555,-117.86632777777777,POINT (-117.86632777777777 34.460255555555555),True,0.07149826735258102
53C1003,34.43020277777777,-118.68022222222223,POINT (-118.68022222222223 34.43020277777777),True,0.4676187038421631
53C1004,34.10551111111111,-118.76432777777778,POINT (-118.76432777777778 34.10551111111111),True,0.23847848176956177
53C1005,34.12158055555555,-118.79890833333333,POINT (-118.79890833333333 34.12158055555555),True,0.2464468628168106
53C1006,34.43274722222222,-118.69108055555556,POINT (-118.69108055555556 34.43274722222222),True,0.4676187038421631
53C1008,34.02854166666667,-117.97242222222222,POINT (-117.97242222222222 34.02854166666667),True,0.10793116688728333
53C1009,34.026519444444446,-117.97697222222223,POINT (-117.97697222222223 34.026519444444446),True,0.1134534403681755
53C1010,34.067658333333334,-118.225125,POINT (-118.225125 34.067658333333334),True,0.25958168506622314
53C1011,33.99686944444444,-118.40312777777778,POINT (-118.40312777777778 33.99686944444444),True,0.3030797839164734
53C1015,34.31749166666667,-118.34006666666666,POINT (-118.34006666666666 34.31749166666667),True,0.3334997892379761
53C1016,34.45627777777778,-118.33255555555556,POINT (-118.33255555555556 34.45627777777778),True,0.2528073191642761
53C1017,34.11852777777778,-118.81529166666667,POINT (-118.81529166666667 34.11852777777778),True,0.23924089968204498
53C1018,33.96520277777778,-118.13615277777778,POINT (-118.13615277777778 33.96520277777778),True,0.16134050488471985
53C1019,34.28446388888889,-118.37471944444444,POINT (-118.37471944444444 34.28446388888889),True,0.41957658529281616
53C1020,34.03243888888889,-117.96585,POINT (-117.96585 34.03243888888889),True,0.10793116688728333
53C1022,34.43516944444444,-118.13151666666666,POINT (-118.13151666666666 34.43516944444444),True,0.14058353006839752
53C1023,34.091230555555555,-118.60211666666666,POINT (-118.60211666666666 34.091230555555555),True,0.3530215919017792
53C1024,34.41984166666666,-118.42440555555557,POINT (-118.42440555555557 34.41984166666666),True,0.4533361792564392
53C1025,34.076800000000006,-117.86563333333332,POINT (-117.86563333333332 34.076800000000006),True,0.09148111194372177
53C1026,33.86286388888889,-118.03751666666666,POINT (-118.03751666666666 33.86286388888889),True,0.1310482621192932
53C1028,34.39389722222222,-118.41487777777779,POINT (-118.41487777777779 34.39389722222222),True,0.4986281991004944
53C1029,34.097886111111116,-117.77552222222222,POINT (-117.77552222222222 34.097886111111116),True,0.09592435508966446
53C1030,34.11842222222222,-117.90661666666668,POINT (-117.90661666666668 34.11842222222222),True,0.10542435944080353
53C1031,34.106175,-118.09368333333333,POINT (-118.09368333333333 34.106175),True,0.1749982386827469
53C1032,34.11340555555556,-118.0977361111111,POINT (-118.0977361111111 34.11340555555556),True,0.16811241209506989
53C1033,34.168375,-118.0410111111111,POINT (-118.0410111111111 34.168375),True,0.1653357446193695
53C1034,34.17108333333333,-118.04359444444444,POINT (-118.04359444444444 34.17108333333333),True,0.1745380461215973
53C1035,34.174974999999996,-118.04323055555555,POINT (-118.04323055555555 34.174974999999996),True,0.1745380461215973
53C1036,34.16799722222222,-118.04007222222222,POINT (-118.04007222222222 34.16799722222222),True,0.1653357446193695
53C1037,34.16948333333333,-118.0434361111111,POINT (-118.0434361111111 34.16948333333333),True,0.1745380461215973
53C1038,34.16894166666666,-118.04231666666666,POINT (-118.04231666666666 34.16894166666666),True,0.1745380461215973
53C1039,34.16683333333333,-118.03841944444444,POINT (-118.03841944444444 34.16683333333333),True,0.1653357446193695
53C1041,34.14909166666666,-118.16605277777778,POINT (-118.16605277777778 34.14909166666666),True,0.1459174007177353
53C1044,34.81536388888889,-118.88469444444445,POINT (-118.88469444444445 34.81536388888889),True,0.08682122826576233
53C1045,34.123025,-117.811425,POINT (-117.811425 34.123025),True,0.09518991410732269
53C1046,34.45476666666667,-118.42086111111112,POINT (-118.42086111111112 34.45476666666667),True,0.37421509623527527
53C1047,34.17052777777778,-118.47846666666666,POINT (-118.47846666666666 34.17052777777778),True,0.5099396109580994
53C1048,34.19020277777778,-118.22710000000001,POINT (-118.22710000000001 34.19020277777778),True,0.25582951307296753
53C1049,34.645725,-118.12740277777777,POINT (-118.12740277777777 34.645725),True,0.09970331937074661
53C1052,34.198338888888884,-118.20102777777778,POINT (-118.20102777777778 34.198338888888884),True,0.24399609863758087
53C1054,34.03321666666667,-118.51277777777777,POINT (-118.51277777777777 34.03321666666667),True,0.45244380831718445
53C1056,34.042775,-118.3567861111111,POINT (-118.3567861111111 34.042775),True,0.34733304381370544
53C1057,34.029738888888886,-118.51618333333333,POINT (-118.51618333333333 34.029738888888886),True,0.45244380831718445
53C1058,34.05702222222222,-118.20336388888889,POINT (-118.20336388888889 34.05702222222222),True,0.2920188307762146
53C1059,34.11383611111111,-118.32330277777777,POINT (-118.32330277777777 34.11383611111111),True,0.3597704768180847
53C1060,34.03536666666667,-118.51782777777778,POINT (-118.51782777777778 34.03536666666667),True,0.45244380831718445
53C1061,34.09412777777778,-118.37775833333333,POINT (-118.37775833333333 34.09412777777778),True,0.275892049074173
53C1062,34.10581388888889,-118.37691944444444,POINT (-118.37691944444444 34.10581388888889),True,0.275892049074173
53C1063,34.22531666666667,-118.36118055555555,POINT (-118.36118055555555 34.22531666666667),True,0.3620738089084625
53C1064,34.087075000000006,-118.43991666666668,POINT (-118.43991666666668 34.087075000000006),True,0.3502424955368042
53C1065,34.028974999999996,-118.51744444444445,POINT (-118.51744444444445 34.028974999999996),True,0.45244380831718445
53C1067,34.095286111111115,-118.42000277777778,POINT (-118.42000277777778 34.095286111111115),True,0.3164292275905609
53C1069,34.30622222222222,-118.50632777777778,POINT (-118.50632777777778 34.30622222222222),True,0.7950762510299683
53C1070,34.25472222222222,-118.61468055555555,POINT (-118.61468055555555 34.25472222222222),True,0.7169869542121887
53C1071,34.032016666666664,-118.51764722222222,POINT (-118.51764722222222 34.032016666666664),True,0.45244380831718445
53C1072,34.228608333333334,-118.59501388888889,POINT (-118.59501388888889 34.228608333333334),True,0.6709058880805969
53C1078,34.27580555555556,-118.45354722222223,POINT (-118.45354722222223 34.27580555555556),True,0.7183258533477783
53C1080,33.78114722222222,-118.23998055555556,POINT (-118.23998055555556 33.78114722222222),True,0.1009359210729599
53C1081M,33.981163888888894,-118.39586944444446,POINT (-118.39586944444446 33.981163888888894),True,0.2598654329776764
53C1087,33.93810277777777,-118.26504444444444,POINT (-118.26504444444444 33.93810277777777),True,0.16245479881763458
53C1088,34.057525,-118.41457777777778,POINT (-118.41457777777778 34.057525),True,0.35490038990974426
53C1095,34.17950277777778,-118.50121111111112,POINT (-118.50121111111112 34.17950277777778),True,0.5455496311187744
53C1096,34.17938611111111,-118.50098333333334,POINT (-118.50098333333334 34.17938611111111),True,0.5455496311187744
53C1097,34.306038888888885,-118.50148055555556,POINT (-118.50148055555556 34.306038888888885),True,0.7950762510299683
53C1098,34.14469444444445,-118.34074722222222,POINT (-118.34074722222222 34.14469444444445),True,0.39237090945243835
53C1099,34.081386111111115,-118.43600833333333,POINT (-118.43600833333333 34.081386111111115),True,0.3502424955368042
53C1104,33.99595,-118.41197500000001,POINT (-118.41197500000001 33.99595),True,0.3303440511226654
53C1106,34.28026666666666,-118.4302138888889,POINT (-118.4302138888889 34.28026666666666),True,0.6984986662864685
53C1107,34.23483888888889,-118.4213388888889,POINT (-118.4213388888889 34.23483888888889),True,0.46883973479270935
53C1108,34.17172222222222,-118.62967777777777,POINT (-118.62967777777777 34.17172222222222),True,0.5032040476799011
53C1109,34.170427777777775,-118.47816666666667,POINT (-118.47816666666667 34.170427777777775),True,0.5099396109580994
53C1110,34.171813888888884,-118.47224444444444,POINT (-118.47224444444444 34.171813888888884),True,0.525460958480835
53C1111,34.170002777777775,-118.47916666666667,POINT (-118.47916666666667 34.170002777777775),True,0.5099396109580994
53C1116,34.195052777777775,-118.59741388888888,POINT (-118.59741388888888 34.195052777777775),True,0.5728524923324585
53C1117,34.23073333333333,-118.59745,POINT (-118.59745 34.23073333333333),True,0.6709058880805969
53C1118,34.21980833333333,-118.42334166666667,POINT (-118.42334166666667 34.21980833333333),True,0.45300576090812683
53C1119,34.16645833333333,-118.63409722222222,POINT (-118.63409722222222 34.16645833333333),True,0.5032040476799011
53C1121,33.98668888888889,-118.4153388888889,POINT (-118.4153388888889 33.98668888888889),True,0.27659013867378235
53C1122,33.92921388888889,-118.25413611111111,POINT (-118.25413611111111 33.92921388888889),True,0.1714654266834259
53C1125,34.16863333333333,-118.41338611111112,POINT (-118.41338611111112 34.16863333333333),True,0.4888116717338562
53C1126,34.16823888888889,-118.41345277777778,POINT (-118.41345277777778 34.16823888888889),True,0.4888116717338562
53C1127,34.01325555555555,-118.42573611111112,POINT (-118.42573611111112 34.01325555555555),True,0.39232730865478516
53C1131M,34.27249166666667,-118.45029444444445,POINT (-118.45029444444445 34.27249166666667),True,0.7118117213249207
53C1132,34.264383333333335,-118.60992777777777,POINT (-118.60992777777777 34.264383333333335),True,0.7680323123931885
53C1134,34.26439166666667,-118.5948361111111,POINT (-118.5948361111111 34.26439166666667),True,0.7793333530426025
53C1136,34.26461666666667,-118.48855277777778,POINT (-118.48855277777778 34.26461666666667),True,0.782134473323822
53C1137,34.02856944444444,-118.519225,POINT (-118.519225 34.02856944444444),True,0.45244380831718445
53C1138,34.14653333333333,-118.41366111111111,POINT (-118.41366111111111 34.14653333333333),True,0.4948611259460449
53C1139,34.171825,-118.41380833333334,POINT (-118.41380833333334 34.171825),True,0.4888116717338562
53C1142,34.247886111111114,-118.28821944444444,POINT (-118.28821944444444 34.247886111111114),True,0.2649812400341034
53C1144,34.19014444444444,-118.56211111111111,POINT (-118.56211111111111 34.19014444444444),True,0.5858591198921204
